station_name,datetime,FDOM_QSU,Conductivity_mS_m,pH,Temp_C,Turbidity_NTU
Malselva - loggestasjon,2021-09-01T07:00:00Z,NA,5.582,7.463,9.65,28.15
Malselva - loggestasjon,2021-09-01T08:00:00Z,NA,5.563,7.454,9.66,32.84
Malselva - loggestasjon,2021-09-01T09:00:00Z,NA,5.617,7.492,9.64,29.7
Malselva - loggestasjon,2021-09-01T10:00:00Z,NA,5.662,7.49,9.62,28.56
Malselva - loggestasjon,2021-09-01T11:00:00Z,NA,5.653,7.481,9.62,29.7
Malselva - loggestasjon,2021-09-01T12:00:00Z,NA,5.686,7.488,9.61,32.58
Malselva - loggestasjon,2021-09-01T13:00:00Z,NA,5.694,7.5,9.67,30.07
Malselva - loggestasjon,2021-09-01T14:00:00Z,NA,5.732,7.499,9.63,31.72
Malselva - loggestasjon,2021-09-01T15:00:00Z,NA,5.73,7.508,9.62,26.45
Malselva - loggestasjon,2021-09-01T16:00:00Z,NA,5.738,7.47,9.61,30.78
Malselva - loggestasjon,2021-09-01T17:00:00Z,NA,5.761,7.473,9.54,28.84
Malselva - loggestasjon,2021-09-01T18:00:00Z,NA,5.769,7.532,9.41,28.7
Malselva - loggestasjon,2021-09-01T19:00:00Z,NA,5.766,7.516,9.32,30.11
Malselva - loggestasjon,2021-09-01T20:00:00Z,NA,5.751,7.506,9.21,30.6
Malselva - loggestasjon,2021-09-01T21:00:00Z,NA,5.748,7.517,9.1,29.8
Malselva - loggestasjon,2021-09-01T22:00:00Z,NA,5.677,7.51,9.06,29.74
Malselva - loggestasjon,2021-09-01T23:00:00Z,NA,5.646,7.504,8.99,28.88
Malselva - loggestasjon,2021-09-02T00:00:00Z,NA,5.577,7.489,8.93,28.74
Malselva - loggestasjon,2021-09-02T01:00:00Z,NA,5.56,7.461,8.84,27.12
Malselva - loggestasjon,2021-09-02T02:00:00Z,NA,5.56,7.492,8.74,25.68
Malselva - loggestasjon,2021-09-02T03:00:00Z,NA,5.564,7.484,8.64,27.3
Malselva - loggestasjon,2021-09-02T04:00:00Z,NA,5.517,7.479,8.56,26.34
Malselva - loggestasjon,2021-09-02T05:00:00Z,NA,5.514,7.481,8.51,27.82
Malselva - loggestasjon,2021-09-02T06:00:00Z,NA,5.474,7.486,8.48,28.52
Malselva - loggestasjon,2021-09-02T07:00:00Z,NA,5.473,7.472,8.45,29.37
Malselva - loggestasjon,2021-09-02T08:00:00Z,NA,5.469,7.495,8.41,29.74
Malselva - loggestasjon,2021-09-02T09:00:00Z,NA,5.476,7.49,8.43,30.79
Malselva - loggestasjon,2021-09-02T10:00:00Z,NA,5.48,7.483,8.36,29.88
Malselva - loggestasjon,2021-09-02T11:00:00Z,NA,5.503,7.486,8.35,31.47
Malselva - loggestasjon,2021-09-02T12:00:00Z,NA,5.544,7.506,8.36,31.72
Malselva - loggestasjon,2021-09-02T13:00:00Z,NA,5.533,7.491,8.35,29.99
Malselva - loggestasjon,2021-09-02T14:00:00Z,NA,5.51,7.49,8.31,32.51
Malselva - loggestasjon,2021-09-02T15:00:00Z,NA,5.505,7.483,8.28,33.54
Malselva - loggestasjon,2021-09-02T16:00:00Z,NA,5.463,7.492,8.24,30.73
Malselva - loggestasjon,2021-09-02T17:00:00Z,NA,5.467,7.505,8.19,29.33
Malselva - loggestasjon,2021-09-02T18:00:00Z,NA,5.45,7.492,8.11,32.68
Malselva - loggestasjon,2021-09-02T19:00:00Z,NA,5.427,7.487,8.06,32.51
Malselva - loggestasjon,2021-09-02T20:00:00Z,NA,5.445,7.483,7.996,31.71
Malselva - loggestasjon,2021-09-02T21:00:00Z,NA,5.458,7.476,7.937,32.43
Malselva - loggestasjon,2021-09-02T22:00:00Z,NA,5.479,7.48,7.86,29.36
Malselva - loggestasjon,2021-09-02T23:00:00Z,NA,5.468,7.468,7.814,30.71
Malselva - loggestasjon,2021-09-03T00:00:00Z,NA,5.46,7.442,7.745,30.85
Malselva - loggestasjon,2021-09-03T01:00:00Z,NA,5.449,7.471,7.693,30.02
Malselva - loggestasjon,2021-09-03T02:00:00Z,NA,5.44,7.486,7.644,32.31
Malselva - loggestasjon,2021-09-03T03:00:00Z,NA,5.423,7.486,7.623,28.67
Malselva - loggestasjon,2021-09-03T04:00:00Z,NA,5.417,7.47,7.65,29.01
Malselva - loggestasjon,2021-09-03T05:00:00Z,NA,5.411,7.485,7.626,30.36
Malselva - loggestasjon,2021-09-03T06:00:00Z,NA,5.429,7.47,7.628,23.02
Malselva - loggestasjon,2021-09-03T07:00:00Z,NA,5.441,7.47,7.632,31.01
Malselva - loggestasjon,2021-09-03T08:00:00Z,NA,5.465,7.471,7.68,28.9
Malselva - loggestasjon,2021-09-03T09:00:00Z,NA,5.486,7.497,7.698,30.92
Malselva - loggestasjon,2021-09-03T10:00:00Z,NA,5.533,7.488,7.701,28.7
Malselva - loggestasjon,2021-09-03T11:00:00Z,NA,5.548,7.497,7.73,30.04
Malselva - loggestasjon,2021-09-03T12:00:00Z,NA,5.543,7.513,7.775,27.89
Malselva - loggestasjon,2021-09-03T13:00:00Z,NA,5.558,7.498,7.798,29.02
Malselva - loggestasjon,2021-09-03T14:00:00Z,NA,5.558,7.53,7.783,29.67
Malselva - loggestasjon,2021-09-03T15:00:00Z,NA,5.57,7.507,7.791,30.43
Malselva - loggestasjon,2021-09-03T16:00:00Z,NA,5.539,7.497,7.769,29.28
Malselva - loggestasjon,2021-09-03T17:00:00Z,NA,5.548,7.523,7.777,30.09
Malselva - loggestasjon,2021-09-03T18:00:00Z,NA,5.538,7.508,7.789,31.7
Malselva - loggestasjon,2021-09-03T19:00:00Z,NA,5.53,7.507,7.79,26.1
Malselva - loggestasjon,2021-09-03T20:00:00Z,NA,5.539,7.503,7.764,29.82
Malselva - loggestasjon,2021-09-03T21:00:00Z,NA,5.566,7.508,7.692,31.33
Malselva - loggestasjon,2021-09-03T22:00:00Z,NA,5.567,7.502,7.633,30.68
Malselva - loggestasjon,2021-09-03T23:00:00Z,NA,5.563,7.507,7.603,33.21
Malselva - loggestasjon,2021-09-04T00:00:00Z,NA,5.587,7.511,7.555,11.87
Malselva - loggestasjon,2021-09-04T01:00:00Z,NA,5.608,7.497,7.515,21.75
Malselva - loggestasjon,2021-09-04T02:00:00Z,NA,5.619,7.514,7.484,21.18
Malselva - loggestasjon,2021-09-04T03:00:00Z,NA,5.604,7.501,7.455,20.26
Malselva - loggestasjon,2021-09-04T04:00:00Z,NA,5.596,7.516,7.407,20.16
Malselva - loggestasjon,2021-09-04T05:00:00Z,NA,5.612,7.528,7.388,23.11
Malselva - loggestasjon,2021-09-04T06:00:00Z,NA,5.596,7.532,7.414,20.15
Malselva - loggestasjon,2021-09-04T07:00:00Z,NA,5.583,7.52,7.457,19.87
Malselva - loggestasjon,2021-09-04T08:00:00Z,NA,5.59,7.537,7.459,14.83
Malselva - loggestasjon,2021-09-04T09:00:00Z,NA,5.599,7.535,7.496,21.71
Malselva - loggestasjon,2021-09-04T10:00:00Z,NA,5.589,7.515,7.537,20.03
Malselva - loggestasjon,2021-09-04T11:00:00Z,NA,5.612,7.546,7.631,19.51
Malselva - loggestasjon,2021-09-04T12:00:00Z,NA,5.656,7.544,7.749,21.89
Malselva - loggestasjon,2021-09-04T13:00:00Z,NA,5.695,7.547,7.811,20.98
Malselva - loggestasjon,2021-09-04T14:00:00Z,NA,5.71,7.564,7.848,21.7
Malselva - loggestasjon,2021-09-04T15:00:00Z,NA,5.718,7.563,7.875,20.97
Malselva - loggestasjon,2021-09-04T16:00:00Z,NA,5.724,7.552,7.813,20.58
Malselva - loggestasjon,2021-09-04T17:00:00Z,NA,5.719,7.551,7.764,20.44
Malselva - loggestasjon,2021-09-04T18:00:00Z,NA,5.716,7.54,7.652,21.03
Malselva - loggestasjon,2021-09-04T19:00:00Z,NA,5.703,7.543,7.575,21.73
Malselva - loggestasjon,2021-09-04T20:00:00Z,NA,5.654,7.524,7.494,21.87
Malselva - loggestasjon,2021-09-04T21:00:00Z,NA,5.639,7.538,7.415,12.3
Malselva - loggestasjon,2021-09-04T22:00:00Z,NA,5.656,7.526,7.347,21.85
Malselva - loggestasjon,2021-09-04T23:00:00Z,NA,5.65,7.523,7.312,23.38
Malselva - loggestasjon,2021-09-05T00:00:00Z,NA,5.666,7.519,7.243,22.42
Malselva - loggestasjon,2021-09-05T01:00:00Z,NA,5.674,7.525,7.228,19.98
Malselva - loggestasjon,2021-09-05T02:00:00Z,NA,5.702,7.524,7.205,20.6
Malselva - loggestasjon,2021-09-05T03:00:00Z,NA,5.74,7.513,7.174,21.83
Malselva - loggestasjon,2021-09-05T04:00:00Z,NA,5.756,7.513,7.158,20.91
Malselva - loggestasjon,2021-09-05T05:00:00Z,NA,5.781,7.51,7.156,21.24
Malselva - loggestasjon,2021-09-05T06:00:00Z,NA,5.781,7.499,7.14,20.33
Malselva - loggestasjon,2021-09-05T07:00:00Z,NA,5.777,7.497,7.169,19.56
Malselva - loggestasjon,2021-09-05T08:00:00Z,NA,5.783,7.506,7.202,20.97
Malselva - loggestasjon,2021-09-05T09:00:00Z,NA,5.79,7.495,7.244,21.63
Malselva - loggestasjon,2021-09-05T10:00:00Z,NA,5.79,7.525,7.303,21.98
Malselva - loggestasjon,2021-09-05T11:00:00Z,NA,5.807,7.509,7.377,18.09
Malselva - loggestasjon,2021-09-05T12:00:00Z,NA,5.802,7.52,7.466,21.94
Malselva - loggestasjon,2021-09-05T13:00:00Z,NA,5.822,7.528,7.546,20.62
Malselva - loggestasjon,2021-09-05T14:00:00Z,NA,5.854,7.548,7.626,20.29
Malselva - loggestasjon,2021-09-05T15:00:00Z,NA,5.886,7.549,7.646,8.28
Malselva - loggestasjon,2021-09-05T16:00:00Z,NA,5.902,7.559,7.668,20.78
Malselva - loggestasjon,2021-09-05T17:00:00Z,NA,5.9,7.538,7.682,19.47
Malselva - loggestasjon,2021-09-05T18:00:00Z,NA,5.905,7.549,7.64,18.81
Malselva - loggestasjon,2021-09-05T19:00:00Z,NA,5.909,7.547,7.645,18.83
Malselva - loggestasjon,2021-09-05T20:00:00Z,NA,5.924,7.535,7.651,18.21
Malselva - loggestasjon,2021-09-05T21:00:00Z,NA,5.941,7.534,7.625,19.11
Malselva - loggestasjon,2021-09-05T22:00:00Z,NA,5.969,7.528,7.605,19
Malselva - loggestasjon,2021-09-05T23:00:00Z,NA,5.985,7.519,7.597,18.51
Malselva - loggestasjon,2021-09-06T00:00:00Z,NA,6.021,NA,7.587,18.59
Malselva - loggestasjon,2021-09-06T01:00:00Z,NA,6.048,NA,7.567,18.78
Malselva - loggestasjon,2021-09-06T02:00:00Z,NA,6.074,NA,7.568,16.73
Malselva - loggestasjon,2021-09-06T03:00:00Z,NA,6.097,NA,7.572,18.13
Malselva - loggestasjon,2021-09-06T04:00:00Z,NA,6.142,NA,7.578,8.98
Malselva - loggestasjon,2021-09-06T05:00:00Z,NA,6.203,NA,7.58,17.7
Malselva - loggestasjon,2021-09-06T06:00:00Z,NA,6.241,NA,7.596,20.31
Malselva - loggestasjon,2021-09-06T07:00:00Z,NA,6.313,NA,7.619,18.59
Malselva - loggestasjon,2021-09-06T08:00:00Z,NA,6.349,NA,7.667,20.83
Malselva - loggestasjon,2021-09-06T09:00:00Z,NA,6.374,NA,7.719,19.12
Malselva - loggestasjon,2021-09-06T10:00:00Z,NA,6.384,NA,7.799,19.63
Malselva - loggestasjon,2021-09-06T11:00:00Z,NA,6.352,NA,7.932,19.48
Malselva - loggestasjon,2021-09-06T12:00:00Z,NA,6.388,NA,8.12,19.62
Malselva - loggestasjon,2021-09-06T13:00:00Z,NA,6.387,NA,8.18,21.12
Malselva - loggestasjon,2021-09-06T14:00:00Z,NA,6.367,NA,8.24,19.83
Malselva - loggestasjon,2021-09-06T15:00:00Z,NA,6.354,NA,8.28,19.95
Malselva - loggestasjon,2021-09-06T16:00:00Z,NA,6.377,NA,8.28,19.79
Malselva - loggestasjon,2021-09-06T17:00:00Z,NA,6.362,NA,8.32,9.68
Malselva - loggestasjon,2021-09-06T18:00:00Z,NA,6.37,NA,8.34,20.11
Malselva - loggestasjon,2021-09-06T19:00:00Z,NA,6.367,NA,8.35,19.59
Malselva - loggestasjon,2021-09-06T20:00:00Z,NA,6.377,NA,8.35,21.54
Malselva - loggestasjon,2021-09-06T21:00:00Z,NA,6.383,NA,8.35,20.53
Malselva - loggestasjon,2021-09-06T22:00:00Z,NA,6.41,NA,8.35,19.42
Malselva - loggestasjon,2021-09-06T23:00:00Z,NA,6.388,NA,8.36,19.61
Malselva - loggestasjon,2021-09-07T00:00:00Z,NA,6.372,NA,8.37,19.54
Malselva - loggestasjon,2021-09-07T01:00:00Z,NA,6.351,NA,8.37,19.99
Malselva - loggestasjon,2021-09-07T02:00:00Z,NA,6.356,NA,8.38,18.68
Malselva - loggestasjon,2021-09-07T03:00:00Z,NA,6.363,NA,8.4,20.4
Malselva - loggestasjon,2021-09-07T04:00:00Z,NA,6.39,NA,8.44,19.81
Malselva - loggestasjon,2021-09-07T05:00:00Z,NA,6.319,NA,8.45,18.17
Malselva - loggestasjon,2021-09-07T06:00:00Z,NA,6.312,NA,8.5,13.19
Malselva - loggestasjon,2021-09-07T07:00:00Z,NA,6.285,NA,8.56,21.09
Malselva - loggestasjon,2021-09-07T08:00:00Z,NA,6.28,NA,8.59,20.57
Malselva - loggestasjon,2021-09-07T09:00:00Z,NA,6.269,NA,8.68,18.73
Malselva - loggestasjon,2021-09-07T10:00:00Z,NA,6.254,NA,8.72,19.17
Malselva - loggestasjon,2021-09-07T11:00:00Z,NA,6.259,NA,8.8,19.71
Malselva - loggestasjon,2021-09-07T12:00:00Z,NA,6.264,NA,8.85,19.75
Malselva - loggestasjon,2021-09-07T13:00:00Z,NA,6.268,NA,8.96,20.02
Malselva - loggestasjon,2021-09-07T14:00:00Z,NA,6.27,NA,8.97,19.34
Malselva - loggestasjon,2021-09-07T15:00:00Z,NA,6.261,NA,9.06,19.6
Malselva - loggestasjon,2021-09-07T16:00:00Z,NA,6.264,NA,9.09,17.53
Malselva - loggestasjon,2021-09-07T17:00:00Z,NA,6.279,NA,9.17,17.77
Malselva - loggestasjon,2021-09-07T18:00:00Z,NA,6.272,NA,9.18,16.21
Malselva - loggestasjon,2021-09-07T19:00:00Z,NA,6.282,NA,9.18,15.83
Malselva - loggestasjon,2021-09-07T20:00:00Z,NA,6.287,NA,9.18,17.22
Malselva - loggestasjon,2021-09-07T21:00:00Z,NA,6.288,NA,9.15,16.92
Malselva - loggestasjon,2021-09-07T22:00:00Z,NA,6.288,NA,9.13,17.9
Malselva - loggestasjon,2021-09-07T23:00:00Z,NA,6.268,NA,9.1,17.41
Malselva - loggestasjon,2021-09-08T00:00:00Z,NA,6.236,NA,9.05,17.49
Malselva - loggestasjon,2021-09-08T01:00:00Z,NA,6.213,NA,9.01,16.6
Malselva - loggestasjon,2021-09-08T02:00:00Z,NA,6.2,NA,8.99,17.08
Malselva - loggestasjon,2021-09-08T03:00:00Z,NA,6.218,NA,8.98,20.49
Malselva - loggestasjon,2021-09-08T04:00:00Z,NA,6.246,NA,8.96,17.52
Malselva - loggestasjon,2021-09-08T05:00:00Z,NA,6.252,NA,8.95,16.97
Malselva - loggestasjon,2021-09-08T06:00:00Z,NA,6.269,NA,8.95,17.68
Malselva - loggestasjon,2021-09-08T07:00:00Z,NA,6.293,NA,8.95,17.03
Malselva - loggestasjon,2021-09-08T08:00:00Z,NA,6.297,NA,8.96,17.35
Malselva - loggestasjon,2021-09-08T09:00:00Z,NA,6.323,NA,8.98,15.97
Malselva - loggestasjon,2021-09-08T10:00:00Z,NA,6.318,NA,9,18.99
Malselva - loggestasjon,2021-09-08T11:00:00Z,NA,6.316,NA,8.99,17.1
Malselva - loggestasjon,2021-09-08T12:00:00Z,NA,6.318,NA,9.03,18.7
Malselva - loggestasjon,2021-09-08T13:00:00Z,NA,6.299,NA,9.07,17.65
Malselva - loggestasjon,2021-09-08T14:00:00Z,NA,6.299,NA,9.06,18.4
Malselva - loggestasjon,2021-09-08T15:00:00Z,NA,6.307,NA,9.05,16.65
Malselva - loggestasjon,2021-09-08T16:00:00Z,NA,6.318,NA,9.02,17.66
Malselva - loggestasjon,2021-09-08T17:00:00Z,NA,6.354,NA,9,16.92
Malselva - loggestasjon,2021-09-08T18:00:00Z,NA,6.406,NA,8.96,19.95
Malselva - loggestasjon,2021-09-08T19:00:00Z,NA,6.445,NA,8.88,18.88
Malselva - loggestasjon,2021-09-08T20:00:00Z,NA,6.474,NA,8.78,19.25
Malselva - loggestasjon,2021-09-08T21:00:00Z,NA,6.475,NA,8.7,19.2
Malselva - loggestasjon,2021-09-08T22:00:00Z,NA,6.491,NA,8.62,19.92
Malselva - loggestasjon,2021-09-08T23:00:00Z,NA,6.488,NA,8.54,20.42
Malselva - loggestasjon,2021-09-09T00:00:00Z,NA,6.461,NA,8.49,20.1
Malselva - loggestasjon,2021-09-09T01:00:00Z,NA,6.429,NA,8.41,22.32
Malselva - loggestasjon,2021-09-09T02:00:00Z,NA,6.381,NA,8.33,23.34
Malselva - loggestasjon,2021-09-09T03:00:00Z,NA,6.324,NA,8.28,23.43
Malselva - loggestasjon,2021-09-09T04:00:00Z,NA,6.29,NA,8.24,21.59
Malselva - loggestasjon,2021-09-09T05:00:00Z,NA,6.239,NA,8.22,22.24
Malselva - loggestasjon,2021-09-09T06:00:00Z,NA,6.215,NA,8.18,22.45
Malselva - loggestasjon,2021-09-09T07:00:00Z,NA,6.17,NA,8.17,21.79
Malselva - loggestasjon,2021-09-09T08:00:00Z,NA,6.073,NA,8.14,22.11
Malselva - loggestasjon,2021-09-09T09:00:00Z,NA,6.055,NA,8.13,21.3
Malselva - loggestasjon,2021-09-09T10:00:00Z,NA,6.043,NA,8.11,20.24
Malselva - loggestasjon,2021-09-09T11:00:00Z,NA,6.026,NA,8.14,22.01
Malselva - loggestasjon,2021-09-09T12:00:00Z,NA,5.986,NA,8.22,24.43
Malselva - loggestasjon,2021-09-09T13:00:00Z,NA,5.974,NA,8.26,21.31
Malselva - loggestasjon,2021-09-09T14:00:00Z,NA,5.942,NA,8.21,22.44
Malselva - loggestasjon,2021-09-09T15:00:00Z,NA,5.908,NA,8.19,23.76
Malselva - loggestasjon,2021-09-09T16:00:00Z,NA,5.912,NA,8.1,24.63
Malselva - loggestasjon,2021-09-09T17:00:00Z,NA,5.897,NA,8.07,23.79
Malselva - loggestasjon,2021-09-09T18:00:00Z,NA,5.884,NA,8,22.27
Malselva - loggestasjon,2021-09-09T19:00:00Z,NA,5.853,NA,7.938,24.07
Malselva - loggestasjon,2021-09-09T20:00:00Z,NA,5.877,NA,7.937,22.25
Malselva - loggestasjon,2021-09-09T21:00:00Z,NA,5.861,NA,7.87,23.15
Malselva - loggestasjon,2021-09-09T22:00:00Z,NA,5.891,NA,7.805,20.79
Malselva - loggestasjon,2021-09-09T23:00:00Z,NA,5.841,NA,7.768,20.78
Malselva - loggestasjon,2021-09-10T00:00:00Z,NA,5.821,NA,7.739,21.52
Malselva - loggestasjon,2021-09-10T01:00:00Z,NA,5.807,NA,7.733,23.32
Malselva - loggestasjon,2021-09-10T02:00:00Z,NA,5.819,NA,7.718,21.79
Malselva - loggestasjon,2021-09-10T03:00:00Z,NA,5.834,NA,7.72,22.88
Malselva - loggestasjon,2021-09-10T04:00:00Z,NA,5.844,NA,7.691,21.94
Malselva - loggestasjon,2021-09-10T05:00:00Z,NA,5.985,NA,7.671,22.86
Malselva - loggestasjon,2021-09-10T06:00:00Z,NA,5.889,NA,7.63,22.03
Malselva - loggestasjon,2021-09-10T07:00:00Z,NA,5.87,NA,7.617,20.69
Malselva - loggestasjon,2021-09-10T08:00:00Z,NA,5.927,NA,7.622,20.79
Malselva - loggestasjon,2021-09-10T09:00:00Z,NA,5.955,NA,7.652,20.35
Malselva - loggestasjon,2021-09-10T10:00:00Z,NA,5.976,NA,7.719,22.16
Malselva - loggestasjon,2021-09-10T11:00:00Z,NA,5.983,NA,7.715,19.17
Malselva - loggestasjon,2021-09-10T12:00:00Z,NA,6.002,NA,7.736,19.67
Malselva - loggestasjon,2021-09-10T13:00:00Z,NA,6.032,NA,7.769,12.79
Malselva - loggestasjon,2021-09-10T14:00:00Z,NA,6.04,NA,7.787,14.96
Malselva - loggestasjon,2021-09-10T15:00:00Z,NA,6.048,NA,7.788,19.04
Malselva - loggestasjon,2021-09-10T16:00:00Z,NA,6.068,NA,7.786,18.06
Malselva - loggestasjon,2021-09-10T17:00:00Z,NA,6.085,NA,7.804,17.29
Malselva - loggestasjon,2021-09-10T18:00:00Z,NA,6.113,NA,7.788,18.73
Malselva - loggestasjon,2021-09-10T19:00:00Z,NA,6.102,NA,7.695,17.24
Malselva - loggestasjon,2021-09-10T20:00:00Z,NA,6.107,NA,7.62,18.07
Malselva - loggestasjon,2021-09-10T21:00:00Z,NA,6.128,NA,7.574,17.48
Malselva - loggestasjon,2021-09-10T22:00:00Z,NA,6.143,NA,7.521,17.43
Malselva - loggestasjon,2021-09-10T23:00:00Z,NA,6.155,NA,7.479,17.7
Malselva - loggestasjon,2021-09-11T00:00:00Z,NA,6.149,NA,7.454,18.2
Malselva - loggestasjon,2021-09-11T01:00:00Z,NA,6.169,NA,7.424,16.21
Malselva - loggestasjon,2021-09-11T02:00:00Z,NA,6.18,NA,7.391,17.39
Malselva - loggestasjon,2021-09-11T03:00:00Z,NA,6.186,NA,7.339,16.68
Malselva - loggestasjon,2021-09-11T04:00:00Z,NA,6.2,NA,7.309,16.91
Malselva - loggestasjon,2021-09-11T05:00:00Z,NA,6.199,NA,7.278,17.14
Malselva - loggestasjon,2021-09-11T06:00:00Z,NA,6.217,NA,7.219,17.93
Malselva - loggestasjon,2021-09-11T07:00:00Z,NA,6.216,NA,7.231,17.36
Malselva - loggestasjon,2021-09-11T08:00:00Z,NA,6.224,NA,7.258,16.81
Malselva - loggestasjon,2021-09-11T09:00:00Z,NA,6.248,NA,7.308,18.19
Malselva - loggestasjon,2021-09-11T10:00:00Z,NA,6.244,NA,7.378,16.83
Malselva - loggestasjon,2021-09-11T11:00:00Z,NA,6.241,NA,7.452,16.3
Malselva - loggestasjon,2021-09-11T12:00:00Z,NA,6.271,NA,7.522,13.39
Malselva - loggestasjon,2021-09-11T13:00:00Z,NA,6.273,NA,7.571,17.25
Malselva - loggestasjon,2021-09-11T14:00:00Z,NA,6.277,NA,7.606,14.3
Malselva - loggestasjon,2021-09-11T15:00:00Z,NA,6.297,NA,7.645,18.1
Malselva - loggestasjon,2021-09-11T16:00:00Z,NA,6.315,NA,7.664,16.23
Malselva - loggestasjon,2021-09-11T17:00:00Z,NA,6.32,NA,7.607,15.78
Malselva - loggestasjon,2021-09-11T18:00:00Z,NA,6.331,NA,7.548,15.39
Malselva - loggestasjon,2021-09-11T19:00:00Z,NA,6.343,NA,7.468,15.17
Malselva - loggestasjon,2021-09-11T20:00:00Z,NA,6.356,NA,7.359,16.06
Malselva - loggestasjon,2021-09-11T21:00:00Z,NA,6.365,NA,7.267,16.33
Malselva - loggestasjon,2021-09-11T22:00:00Z,NA,6.394,NA,7.186,15.39
Malselva - loggestasjon,2021-09-11T23:00:00Z,NA,6.401,NA,7.112,15.21
Malselva - loggestasjon,2021-09-12T00:00:00Z,NA,6.399,NA,7.065,15.29
Malselva - loggestasjon,2021-09-12T01:00:00Z,NA,6.42,NA,7.049,15.7
Malselva - loggestasjon,2021-09-12T02:00:00Z,NA,6.438,NA,6.949,15.5
Malselva - loggestasjon,2021-09-12T03:00:00Z,NA,6.44,NA,6.904,NA
Malselva - loggestasjon,2021-09-12T04:00:00Z,NA,6.455,NA,6.863,16.43
Malselva - loggestasjon,2021-09-12T05:00:00Z,NA,6.462,NA,6.831,16.02
Malselva - loggestasjon,2021-09-12T06:00:00Z,NA,6.482,NA,6.74,16.86
Malselva - loggestasjon,2021-09-12T07:00:00Z,NA,6.509,NA,6.736,17.03
Malselva - loggestasjon,2021-09-12T08:00:00Z,NA,6.518,NA,6.756,16.87
Malselva - loggestasjon,2021-09-12T09:00:00Z,NA,6.536,NA,6.803,17.15
Malselva - loggestasjon,2021-09-12T10:00:00Z,NA,6.539,NA,6.887,17.22
Malselva - loggestasjon,2021-09-12T11:00:00Z,NA,6.58,NA,6.983,17.56
Malselva - loggestasjon,2021-09-12T12:00:00Z,NA,6.598,NA,7.05,17.18
Malselva - loggestasjon,2021-09-12T13:00:00Z,NA,6.623,NA,7.115,17.94
Malselva - loggestasjon,2021-09-12T14:00:00Z,NA,6.64,NA,7.17,17.07
Malselva - loggestasjon,2021-09-12T15:00:00Z,NA,6.641,NA,7.219,17.77
Malselva - loggestasjon,2021-09-12T16:00:00Z,NA,6.658,NA,7.239,22.39
Malselva - loggestasjon,2021-09-12T17:00:00Z,NA,6.683,NA,7.225,17.01
Malselva - loggestasjon,2021-09-12T18:00:00Z,NA,6.704,NA,7.177,17.01
Malselva - loggestasjon,2021-09-12T19:00:00Z,NA,6.709,NA,7.132,15.65
Malselva - loggestasjon,2021-09-12T20:00:00Z,NA,6.714,NA,7.083,15.89
Malselva - loggestasjon,2021-09-12T21:00:00Z,NA,6.719,NA,7.039,16.63
Malselva - loggestasjon,2021-09-12T22:00:00Z,NA,6.74,NA,7.002,17.03
Malselva - loggestasjon,2021-09-12T23:00:00Z,NA,6.75,NA,6.945,16.41
Malselva - loggestasjon,2021-09-13T00:00:00Z,NA,6.76,NA,6.919,14.63
Malselva - loggestasjon,2021-09-13T01:00:00Z,NA,6.775,NA,6.902,13.89
Malselva - loggestasjon,2021-09-13T02:00:00Z,NA,6.782,NA,6.882,14.9
Malselva - loggestasjon,2021-09-13T03:00:00Z,NA,6.791,NA,6.859,11.18
Malselva - loggestasjon,2021-09-13T04:00:00Z,NA,6.814,NA,6.812,14.43
Malselva - loggestasjon,2021-09-13T05:00:00Z,NA,6.821,NA,6.774,14.12
Malselva - loggestasjon,2021-09-13T06:00:00Z,NA,6.832,NA,6.751,15.07
Malselva - loggestasjon,2021-09-13T07:00:00Z,NA,6.834,NA,6.732,14.52
Malselva - loggestasjon,2021-09-13T08:00:00Z,NA,6.83,NA,6.75,14.92
Malselva - loggestasjon,2021-09-13T09:00:00Z,NA,6.849,NA,6.79,15.71
Malselva - loggestasjon,2021-09-13T10:00:00Z,NA,6.871,NA,6.84,14.26
Malselva - loggestasjon,2021-09-13T11:00:00Z,NA,6.861,NA,6.901,14.17
Malselva - loggestasjon,2021-09-13T12:00:00Z,NA,6.895,NA,6.978,15.1
Malselva - loggestasjon,2021-09-13T13:00:00Z,NA,6.857,NA,7.047,15.02
Malselva - loggestasjon,2021-09-13T14:00:00Z,NA,6.871,NA,7.108,12.25
Malselva - loggestasjon,2021-09-13T15:00:00Z,NA,6.861,NA,7.139,14.4
Malselva - loggestasjon,2021-09-13T16:00:00Z,NA,6.893,NA,7.184,16.49
Malselva - loggestasjon,2021-09-13T17:00:00Z,NA,6.923,NA,7.222,14.7
Malselva - loggestasjon,2021-09-13T18:00:00Z,NA,6.919,NA,7.22,14.97
Malselva - loggestasjon,2021-09-13T19:00:00Z,NA,6.927,NA,7.218,16.09
Malselva - loggestasjon,2021-09-13T20:00:00Z,NA,6.935,NA,7.191,14.36
Malselva - loggestasjon,2021-09-13T21:00:00Z,NA,6.943,NA,7.145,15.5
Malselva - loggestasjon,2021-09-13T22:00:00Z,NA,6.947,NA,7.087,14.81
Malselva - loggestasjon,2021-09-13T23:00:00Z,NA,6.954,NA,7.028,15.11
Malselva - loggestasjon,2021-09-14T00:00:00Z,NA,6.951,NA,7.003,14.84
Malselva - loggestasjon,2021-09-14T01:00:00Z,NA,6.962,NA,6.981,13.75
