Date,variable,concentration_linear,daily_flux_linear,concentration_logqc,daily_flux_logqc,concentration_sensor,daily_flux_sensor,concentration_qc,daily_flux_qc
5/29/17,DOC,6.55,3572.08,5.50,2996.05,136.73,3105.25,5.26,2866.02
5/30/17,SPM,2.47,964.54,0.81,317.10,45.70,744.65,1.45,568.25
5/30/17,DOC,6.59,2578.27,4.96,1938.98,131.10,2136.20,5.20,2032.19
5/31/17,SPM,2.47,836.95,1.92,651.78,48.00,678.88,1.42,480.71
5/31/17,DOC,6.63,2250.90,4.86,1648.10,128.84,1822.04,5.18,1756.67
6/1/17,SPM,2.47,650.61,1.64,431.75,47.09,517.74,1.36,359.59
6/1/17,DOC,6.67,1760.39,4.25,1122.55,132.43,1456.21,5.15,1357.81
6/2/17,SPM,2.46,612.49,1.74,431.45,44.82,464.05,1.35,335.87
6/2/17,DOC,6.71,1667.28,4.21,1046.89,132.43,1371.17,5.14,1276.97
6/3/17,SPM,2.46,633.63,1.68,431.62,42.46,454.83,1.36,349.11
6/3/17,DOC,6.75,1735.20,4.24,1089.15,132.43,1418.77,5.14,1322.20
6/4/17,SPM,2.46,715.13,1.65,478.69,45.09,545.33,1.38,400.92
6/4/17,DOC,6.79,1970.11,4.96,1439.43,132.43,1601.58,5.16,1496.43
6/5/17,SPM,2.46,881.66,1.21,434.79,43.79,653.08,1.43,511.59
6/5/17,DOC,6.83,2443.33,5.38,1924.06,134.73,2009.18,5.18,1855.00
6/6/17,SPM,2.46,845.34,1.84,630.37,47.30,676.41,1.42,487.04
6/6/17,DOC,6.87,2356.55,4.75,1629.61,135.09,1932.01,5.18,1776.92
6/7/17,SPM,2.46,4481.81,1.97,3585.59,50.72,3846.30,2.47,4493.42
6/7/17,DOC,6.90,12567.37,5.95,10826.49,132.24,10028.56,5.77,10503.52
6/8/17,SPM,2.46,13741.05,5.00,27933.89,49.16,11432.82,5.14,28702.38
6/8/17,DOC,6.94,38756.46,7.28,40614.25,132.24,30753.24,7.28,40651.13
6/9/17,SPM,2.46,9647.39,2.70,10584.19,57.61,9407.77,3.96,15525.06
6/9/17,DOC,6.98,27368.70,6.23,24413.38,132.24,21595.69,6.62,25926.95
6/10/17,SPM,2.46,9924.07,3.13,12624.60,50.11,8419.13,4.04,16297.96
6/10/17,DOC,7.02,28316.54,6.31,25443.79,132.24,22219.42,6.66,26859.34
6/11/17,SPM,2.46,9156.51,3.61,13448.00,52.59,8154.60,3.82,14217.30
6/11/17,DOC,7.06,26276.87,6.15,22884.29,132.24,20504.97,6.54,24321.27
6/12/17,SPM,2.46,7680.52,2.46,7680.52,56.03,7289.07,3.39,10597.90
6/12/17,DOC,7.10,22167.35,7.10,22167.35,132.24,17203.07,6.29,19652.50
6/13/17,SPM,2.41,6406.12,1.54,4087.90,49.57,5496.30,3.07,8161.67
6/13/17,DOC,7.02,18692.43,6.61,17593.99,132.24,14663.70,6.11,16258.38
6/14/17,SPM,2.35,5152.83,2.02,4431.05,57.25,5220.82,2.73,5977.04
6/14/17,DOC,6.95,15206.27,5.49,12020.62,132.24,12059.72,5.92,12955.30
6/15/17,SPM,2.30,3510.06,3.11,4741.51,50.50,3209.45,2.26,3445.63
6/15/17,DOC,6.87,10480.06,6.00,9158.15,132.24,8403.63,5.65,8620.78
6/16/17,SPM,2.25,2729.17,1.56,1894.00,53.27,2693.99,2.04,2473.36
6/16/17,DOC,6.80,8247.63,5.62,6822.31,132.24,6687.67,5.53,6708.48
6/17/17,SPM,2.20,2174.89,1.38,1365.88,53.27,2198.73,1.88,1861.31
6/17/17,DOC,6.72,6655.33,5.60,5542.60,132.24,5457.73,5.44,5385.81
6/18/17,SPM,2.14,1756.88,1.84,1510.85,53.26,1819.42,1.76,1441.20
6/18/17,DOC,6.64,5446.32,5.41,4432.23,132.24,4517.50,5.37,4401.72
6/19/17,SPM,2.09,1353.79,1.29,833.66,53.25,1437.09,1.64,1059.37
6/19/17,DOC,6.57,4253.55,6.20,4014.23,132.24,3569.08,5.30,3432.77
6/20/17,SPM,2.04,1165.76,0.98,559.81,53.24,1269.53,1.58,905.20
6/20/17,DOC,6.49,3714.20,6.01,3441.81,132.24,3153.11,5.27,3015.32
6/21/17,SPM,1.98,1049.80,2.16,1143.46,53.26,1173.99,1.55,820.62
6/21/17,DOC,6.41,3393.51,5.05,2670.87,132.24,2915.09,5.25,2778.50
6/22/17,SPM,1.93,964.15,1.81,903.99,53.27,1107.90,1.53,763.70
6/22/17,DOC,6.34,3163.92,5.53,2758.14,132.24,2750.53,5.24,2615.66
6/23/17,SPM,1.88,912.87,1.24,603.07,53.20,1077.11,1.52,738.84
6/23/17,DOC,6.26,3042.88,5.71,2773.89,132.24,2677.50,5.23,2543.62
6/24/17,SPM,1.83,881.30,1.46,703.93,53.19,1069.87,1.52,732.84
6/24/17,DOC,6.19,2985.94,5.50,2652.64,132.24,2659.75,5.23,2526.14
6/25/17,SPM,1.77,823.93,2.48,1152.00,53.20,1030.15,1.51,699.62
6/25/17,DOC,6.11,2839.38,5.69,2643.99,132.24,2560.74,5.23,2428.74
6/26/17,SPM,1.72,720.90,0.67,282.77,49.31,861.20,1.47,617.36
6/26/17,DOC,6.03,2528.74,4.67,1956.49,132.24,2309.39,5.21,2182.66
6/27/17,SPM,1.67,631.70,0.95,358.89,47.25,746.02,1.44,547.29
6/27/17,DOC,5.96,2257.22,5.15,1952.75,134.21,2118.89,5.19,1967.09
6/28/17,SPM,1.61,510.36,1.36,428.58,43.43,572.09,1.40,442.54
6/28/17,DOC,5.88,1859.29,5.50,1738.47,135.77,1788.47,5.17,1633.32
6/29/17,SPM,1.56,480.99,2.56,787.48,49.53,635.77,1.39,429.42
6/29/17,DOC,5.80,1788.14,5.26,1621.47,132.43,1699.83,5.16,1590.43
6/30/17,SPM,1.51,473.75,1.93,605.63,47.56,622.36,1.40,439.11
6/30/17,DOC,5.73,1799.00,5.40,1694.80,138.53,1812.67,5.17,1622.13
7/1/17,SPM,1.46,463.37,1.48,469.78,44.40,588.86,1.40,446.05
7/1/17,DOC,5.65,1799.22,5.44,1732.89,135.17,1792.76,5.17,1644.75
7/2/17,SPM,1.40,451.18,1.69,544.26,51.29,687.26,1.40,451.43
7/2/17,DOC,5.58,1793.39,5.36,1723.56,125.79,1685.63,5.17,1662.24
7/3/17,SPM,1.35,426.84,1.35,426.84,47.19,621.74,1.40,442.58
7/3/17,DOC,5.50,1738.99,5.50,1738.99,127.82,1683.93,5.17,1633.46
7/4/17,SPM,1.39,440.55,1.38,436.99,43.66,574.92,1.40,442.35
7/4/17,DOC,5.50,1739.10,5.49,1735.99,129.25,1701.97,5.17,1632.69
7/5/17,SPM,1.44,465.34,1.84,594.18,43.83,590.96,1.41,454.67
7/5/17,DOC,5.51,1781.65,5.31,1718.03,127.48,1718.86,5.17,1672.76
7/6/17,SPM,1.48,473.34,1.54,492.96,50.09,666.64,1.40,447.80
7/6/17,DOC,5.51,1759.38,5.42,1729.83,125.12,1665.13,5.17,1650.45
7/7/17,SPM,1.53,475.41,2.94,914.72,42.54,552.16,1.40,435.05
7/7/17,DOC,5.51,1717.02,5.28,1644.16,133.04,1726.98,5.16,1608.89
7/8/17,SPM,1.57,480.31,1.94,592.04,42.61,543.21,1.39,426.00
7/8/17,DOC,5.51,1686.98,5.46,1669.31,118.33,1508.31,5.16,1579.23
7/9/17,SPM,1.61,481.83,1.55,462.03,42.78,532.16,1.39,414.13
7/9/17,DOC,5.52,1647.04,6.15,1837.42,118.77,1477.32,5.16,1540.16
7/10/17,SPM,1.66,478.22,1.67,482.47,42.58,511.76,1.38,398.05
7/10/17,DOC,5.52,1592.15,4.73,1363.44,120.41,1447.09,5.16,1486.89
7/11/17,SPM,1.70,490.28,1.68,483.25,42.56,510.89,1.38,397.46
7/11/17,DOC,5.52,1590.93,4.68,1348.34,119.23,1431.12,5.15,1484.94
7/12/17,SPM,1.75,500.44,1.70,486.30,42.64,509.22,1.38,395.18
7/12/17,DOC,5.53,1583.79,4.50,1290.99,121.81,1454.67,5.15,1477.34
7/13/17,SPM,1.79,497.88,1.55,432.01,42.79,495.89,1.37,381.82
7/13/17,DOC,5.53,1537.74,4.29,1193.12,122.14,1415.50,5.15,1432.70
7/14/17,SPM,1.83,488.88,1.62,431.80,43.22,480.01,1.36,363.73
7/14/17,DOC,5.53,1474.48,4.26,1135.71,116.04,1288.82,5.15,1371.81
7/15/17,SPM,1.88,495.86,1.64,431.75,44.13,485.49,1.36,359.80
7/15/17,DOC,5.53,1461.25,4.25,1123.23,112.81,1241.07,5.15,1358.53
7/16/17,SPM,1.92,499.68,1.66,431.67,45.99,498.23,1.36,353.53
7/16/17,DOC,5.54,1439.54,4.24,1103.24,114.30,1238.20,5.14,1337.23
7/17/17,SPM,1.97,502.74,1.69,431.59,44.80,477.30,1.36,346.96
7/17/17,DOC,5.54,1416.68,4.23,1082.30,122.79,1308.29,5.14,1314.88
7/18/17,SPM,2.01,494.60,1.75,431.40,43.87,449.77,1.35,332.18
7/18/17,DOC,5.54,1363.93,4.21,1035.09,118.07,1210.55,5.14,1264.32
7/19/17,SPM,2.05,490.87,1.07,254.80,44.02,438.34,1.34,321.41
7/19/17,DOC,5.55,1325.32,4.74,1133.88,112.53,1120.54,5.14,1227.21
7/20/17,SPM,2.10,491.71,1.32,309.20,44.33,432.87,1.34,314.44
7/20/17,DOC,5.55,1300.43,4.67,1093.54,110.84,1082.39,5.13,1203.11
7/21/17,SPM,2.14,540.48,1.71,431.52,44.59,468.82,1.35,341.74
7/21/17,DOC,5.55,1400.76,4.22,1065.66,110.56,1162.39,5.14,1297.08
7/22/17,SPM,2.19,589.42,1.60,431.85,45.41,510.20,1.37,368.51
7/22/17,DOC,5.55,1497.62,4.27,1150.89,110.31,1239.34,5.15,1387.94
7/23/17,SPM,2.23,571.00,1.69,431.60,46.68,497.98,1.36,347.48
7/23/17,DOC,5.56,1422.94,4.23,1083.96,109.69,1170.30,5.14,1316.65
7/24/17,SPM,2.27,568.18,1.73,431.47,47.75,497.07,1.35,337.97
7/24/17,DOC,5.56,1389.22,4.22,1053.60,109.05,1135.34,5.14,1284.17
7/25/17,SPM,2.32,537.79,1.47,342.05,48.61,469.94,1.34,310.87
7/25/17,DOC,5.56,1290.60,4.63,1073.07,107.70,1041.09,5.13,1190.73
7/26/17,SPM,2.36,507.12,1.67,358.54,50.29,449.88,1.33,285.04
7/26/17,DOC,5.57,1194.96,4.30,923.59,106.08,948.96,5.13,1100.43
7/27/17,SPM,2.41,508.56,1.67,352.72,51.63,454.75,1.33,280.12
7/27/17,DOC,5.57,1177.03,4.40,929.18,105.77,931.52,5.12,1083.08
7/28/17,SPM,2.45,545.33,1.99,443.72,53.19,493.33,1.33,296.76
7/28/17,DOC,5.57,1240.11,4.46,992.08,103.11,956.25,5.13,1141.54
7/29/17,SPM,2.49,544.17,1.81,394.09,55.80,507.26,1.33,290.22
7/29/17,DOC,5.57,1216.26,4.37,953.24,105.81,961.96,5.13,1118.63
7/30/17,SPM,2.54,576.50,1.86,422.09,54.02,511.31,1.34,303.58
7/30/17,DOC,5.58,1266.83,4.54,1031.65,109.83,1039.45,5.13,1165.36
7/31/17,SPM,2.58,655.95,1.70,431.56,53.36,564.84,1.36,344.39
7/31/17,DOC,5.58,1417.58,4.23,1074.10,105.78,1119.73,5.14,1306.11
8/1/17,SPM,2.63,660.49,1.72,431.51,54.35,569.56,1.35,340.51
8/1/17,DOC,5.58,1404.19,4.22,1061.71,108.47,1136.75,5.14,1292.86
8/2/17,SPM,2.67,916.24,1.84,630.73,56.43,806.79,1.42,486.93
8/2/17,DOC,5.59,1916.80,4.75,1629.92,105.95,1514.87,5.18,1776.57
8/3/17,SPM,2.71,1160.94,0.91,388.83,58.36,1040.09,1.48,632.69
8/3/17,DOC,5.59,2390.56,4.85,2072.68,121.23,2160.80,5.21,2229.09
8/4/17,SPM,2.76,1724.50,1.43,895.18,63.12,1644.41,1.62,1012.62
8/4/17,DOC,5.59,3496.16,6.31,3947.89,112.77,2938.04,5.29,3308.01
8/5/17,SPM,2.80,1645.62,1.47,861.65,74.93,1833.65,1.59,935.28
8/5/17,DOC,5.59,3285.54,5.09,2989.91,115.65,2830.02,5.28,3098.17
8/6/17,SPM,2.85,1487.07,2.56,1337.46,88.78,1932.92,1.55,808.04
8/6/17,DOC,5.60,2924.57,5.12,2672.83,119.53,2602.36,5.25,2742.76
8/7/17,SPM,2.89,1337.95,2.89,1337.95,98.67,1903.24,1.50,696.34
8/7/17,DOC,5.60,2592.56,5.60,2592.56,125.01,2411.37,5.23,2419.06
8/8/17,SPM,2.84,1212.12,0.87,372.53,80.71,1434.63,1.48,630.61
8/8/17,DOC,5.63,2401.08,4.82,2056.66,128.20,2278.65,5.21,2222.79
8/9/17,SPM,2.79,1203.81,1.02,438.02,64.13,1151.75,1.48,638.54
8/9/17,DOC,5.66,2438.40,4.91,2117.87,126.96,2280.21,5.21,2246.71
8/10/17,SPM,2.74,1452.95,2.14,1132.87,63.76,1406.49,1.55,821.37
8/10/17,DOC,5.69,3010.28,5.04,2670.76,127.51,2812.87,5.25,2780.64
8/11/17,SPM,2.70,1604.96,1.66,988.10,66.80,1657.00,1.60,951.55
8/11/17,DOC,5.71,3402.14,6.48,3857.66,127.72,3168.46,5.28,3142.67
8/12/17,SPM,2.65,1480.04,0.96,535.18,67.82,1580.05,1.57,879.17
8/12/17,DOC,5.74,3210.87,6.18,3453.24,129.06,3006.58,5.26,2943.09
8/13/17,SPM,2.60,1319.62,2.49,1262.10,69.88,1478.54,1.54,780.02
8/13/17,DOC,5.77,2930.87,5.34,2710.70,127.42,2696.18,5.24,2662.67
8/14/17,SPM,2.55,1154.57,2.09,945.04,77.66,1465.10,1.50,677.74
8/14/17,DOC,5.80,2626.07,5.38,2434.35,128.49,2423.98,5.22,2363.99
8/15/17,SPM,2.50,1031.69,0.62,257.47,69.77,1198.98,1.47,605.55
8/15/17,DOC,5.83,2403.94,4.65,1916.05,131.94,2267.32,5.20,2146.73
8/16/17,SPM,2.45,1022.71,0.63,260.64,64.08,1113.22,1.47,613.50
8/16/17,DOC,5.86,2442.13,4.62,1927.83,127.56,2216.05,5.21,2170.94
8/17/17,SPM,2.40,1015.99,0.76,321.36,54.32,956.51,1.48,623.47
8/17/17,DOC,5.89,2487.15,4.74,2002.35,133.52,2350.93,5.21,2201.19
8/18/17,SPM,2.36,1546.43,1.24,811.51,45.37,1240.93,1.64,1077.69
8/18/17,DOC,5.91,3882.50,6.15,4039.62,132.29,3618.49,5.30,3481.24
8/19/17,SPM,2.31,1864.88,1.83,1477.37,47.43,1597.37,1.75,1414.22
8/19/17,DOC,5.94,4803.66,5.45,4401.76,136.41,4594.17,5.36,4335.85
8/20/17,SPM,2.26,1806.81,1.79,1429.97,48.49,1616.26,1.74,1394.91
8/20/17,DOC,5.97,4777.01,5.50,4403.29,140.53,4684.14,5.36,4288.49
8/21/17,SPM,2.21,1611.24,1.46,1067.59,46.47,1411.70,1.69,1234.52
8/21/17,DOC,6.00,4374.42,6.06,4417.01,144.29,4383.29,5.33,3887.58
8/22/17,SPM,2.16,1440.81,1.18,786.82,54.45,1512.44,1.65,1099.14
8/22/17,DOC,6.03,4018.66,6.10,4068.95,146.58,4071.26,5.31,3537.75
8/23/17,SPM,2.11,1337.89,1.38,872.69,50.39,1329.50,1.63,1029.06
8/23/17,DOC,6.06,3835.47,6.27,3971.48,157.54,4156.60,5.29,3352.05
8/24/17,SPM,2.06,1243.87,1.60,964.47,44.33,1113.10,1.60,966.12
8/24/17,DOC,6.09,3667.04,6.44,3879.58,146.67,3682.49,5.28,3182.37
8/25/17,SPM,2.02,1150.97,0.95,539.78,44.26,1053.09,1.58,902.70
8/25/17,DOC,6.11,3491.26,6.10,3482.99,142.52,3390.68,5.27,3008.43
8/26/17,SPM,1.97,1041.18,2.15,1137.25,44.21,975.01,1.55,821.06
8/26/17,DOC,6.14,3251.32,5.05,2670.81,142.06,3132.99,5.25,2779.76
8/27/17,SPM,1.92,939.71,1.28,624.64,47.44,968.20,1.52,746.06
8/27/17,DOC,6.17,3022.76,5.74,2811.65,144.06,2940.11,5.24,2564.60
8/28/17,SPM,1.87,844.07,2.00,900.56,44.21,831.52,1.50,675.21
8/28/17,DOC,6.20,2798.54,5.35,2413.19,143.47,2698.25,5.22,2356.45
8/29/17,SPM,1.82,766.32,0.71,300.06,44.56,781.16,1.47,620.18
8/29/17,DOC,6.23,2620.50,4.70,1977.63,141.90,2487.55,5.21,2191.23
8/30/17,SPM,1.77,698.64,0.78,307.75,48.44,795.31,1.46,573.44
8/30/17,DOC,6.26,2465.80,4.91,1935.67,142.69,2342.95,5.20,2048.24
8/31/17,SPM,1.72,608.37,1.89,666.63,50.25,738.73,1.43,503.06
8/31/17,DOC,6.29,2217.74,4.54,1600.36,148.45,2182.39,5.18,1827.96
9/1/17,SPM,1.68,542.03,1.83,590.58,44.09,594.26,1.40,454.45
9/1/17,DOC,6.31,2042.43,5.31,1718.41,144.84,1952.08,5.17,1672.03
9/2/17,SPM,1.63,498.82,1.98,608.30,43.64,557.47,1.39,427.02
9/2/17,DOC,6.34,1944.47,5.36,1644.58,144.30,1843.18,5.16,1582.58
9/3/17,SPM,1.58,476.35,1.64,494.54,42.45,533.75,1.39,419.30
9/3/17,DOC,6.37,1922.65,6.11,1843.26,143.03,1798.43,5.16,1557.22
9/4/17,SPM,1.53,459.08,1.53,459.08,42.59,532.46,1.39,416.57
9/4/17,DOC,6.40,1920.35,6.40,1920.35,141.17,1764.95,5.16,1548.20
9/5/17,SPM,1.80,533.11,1.59,468.24,42.61,524.40,1.38,409.10
9/5/17,DOC,6.48,1914.88,5.67,1675.92,140.61,1730.51,5.16,1523.53
9/6/17,SPM,2.08,808.06,0.84,325.24,43.63,706.38,1.45,563.88
9/6/17,DOC,6.57,2551.07,5.00,1941.80,145.80,2360.54,5.20,2018.67
9/7/17,SPM,2.35,1528.85,1.28,829.56,47.06,1273.19,1.64,1062.70
9/7/17,DOC,6.65,4316.97,6.19,4018.87,143.36,3878.65,5.30,3441.60
9/8/17,SPM,2.63,5212.48,2.07,4105.14,56.07,4631.56,2.58,5123.15
9/8/17,DOC,6.73,13343.96,5.57,11042.25,141.26,11668.60,5.84,11570.06
9/9/17,SPM,2.90,16258.82,5.07,28369.34,67.92,15844.71,5.15,28858.68
9/9/17,DOC,6.81,38147.02,7.29,40815.47,144.45,33695.25,7.29,40814.49
9/10/17,SPM,3.18,12025.91,2.81,10640.24,70.49,11111.04,3.86,14617.91
9/10/17,DOC,6.90,26089.41,6.19,23403.49,150.31,23692.33,6.56,24817.10
9/11/17,SPM,3.45,16673.33,3.33,16053.94,50.26,10109.60,4.61,22238.94
9/11/17,DOC,6.98,33692.91,6.70,32344.53,163.53,32894.49,6.98,33697.45
9/12/17,SPM,3.73,23733.54,7.10,45197.47,57.16,15159.60,5.70,36280.23
9/12/17,DOC,7.06,44951.72,7.80,49646.89,164.37,43594.94,7.60,48366.61
9/13/17,SPM,4.00,21381.45,4.19,22364.25,48.58,10810.47,4.97,26551.58
9/13/17,DOC,7.14,38158.80,7.08,37828.77,168.83,37570.86,7.19,38381.98
9/14/17,SPM,4.28,17671.72,3.55,14647.97,54.55,9388.16,4.11,16981.75
9/14/17,DOC,7.23,29854.05,6.38,26346.41,167.79,28878.29,6.70,27674.81
9/15/17,SPM,4.55,15773.32,4.00,13864.65,54.31,7839.15,3.64,12601.81
9/15/17,DOC,7.31,25325.24,6.41,22195.40,175.88,25387.99,6.43,22282.70
9/16/17,SPM,4.83,14358.21,2.05,6092.24,46.90,5811.46,3.29,9781.69
9/16/17,DOC,7.39,21987.01,5.35,15920.93,172.71,21401.25,6.23,18542.63
9/17/17,SPM,5.10,13168.49,1.39,3594.50,49.50,5323.04,3.01,7766.46
9/17/17,DOC,7.48,19292.67,6.16,15899.27,161.02,17314.48,6.08,15682.10
9/18/17,SPM,5.38,12171.33,1.97,4463.04,44.24,4171.82,2.78,6300.97
9/18/17,DOC,7.56,17107.76,5.55,12551.32,157.61,14863.40,5.95,13465.05
9/19/17,SPM,5.65,11074.82,2.06,4029.51,45.39,3705.86,2.57,5031.10
9/19/17,DOC,7.64,14971.82,5.62,11012.35,158.04,12902.37,5.83,11416.75
9/20/17,SPM,5.93,9840.76,1.87,3100.01,43.22,2989.87,2.36,3910.27
9/20/17,DOC,7.72,12824.08,6.38,10599.16,158.01,10931.05,5.71,9474.57
9/21/17,SPM,6.20,9328.92,3.13,4707.97,45.01,2820.72,2.24,3375.72
9/21/17,DOC,7.81,11742.84,6.24,9387.37,154.66,9693.14,5.64,8489.36
9/22/17,SPM,6.48,8968.57,1.50,2079.49,44.21,2550.58,2.16,2990.04
9/22/17,DOC,7.89,10924.82,4.43,6131.24,154.90,8937.11,5.60,7748.62
9/23/17,SPM,6.75,8767.47,2.03,2633.12,46.97,2541.31,2.10,2724.49
9/23/17,DOC,7.97,10352.60,5.04,6546.74,153.06,8281.36,5.56,7221.56
9/24/17,SPM,7.03,8515.00,1.51,1835.66,43.93,2218.17,2.04,2467.84
9/24/17,DOC,8.06,9761.52,5.63,6821.12,153.52,7751.64,5.53,6697.03
9/25/17,SPM,7.30,7956.24,1.60,1744.97,45.65,2072.55,1.95,2124.49
9/25/17,DOC,8.14,8867.82,6.49,7068.40,151.18,6864.08,5.48,5968.51
9/26/17,SPM,7.58,6360.84,1.78,1491.83,46.03,1610.09,1.77,1487.60
9/26/17,DOC,8.22,6901.94,5.43,4558.46,149.25,5221.15,5.38,4514.17
9/27/17,SPM,7.85,5890.34,1.56,1168.39,46.85,1464.56,1.71,1281.71
9/27/17,DOC,8.30,6229.77,5.88,4412.77,155.31,4855.10,5.34,4006.98
9/28/17,SPM,8.13,7127.94,1.66,1457.35,47.38,1731.61,1.80,1577.69
9/28/17,DOC,8.39,7356.31,5.47,4800.89,153.03,5593.10,5.39,4729.65
9/29/17,SPM,8.40,9642.91,1.42,1626.08,46.63,2230.09,1.99,2285.39
9/29/17,DOC,8.47,9721.28,5.86,6724.96,161.29,7714.16,5.50,6314.04
9/30/17,SPM,8.68,25618.74,2.01,5944.18,49.28,6063.54,3.27,9668.56
9/30/17,DOC,8.55,25253.18,5.46,16119.08,151.96,18696.82,6.23,18386.79
10/1/17,SPM,8.95,75772.27,9.50,80425.57,66.63,23501.64,7.19,60894.63
10/1/17,DOC,8.63,73098.23,8.80,74499.48,143.58,50646.47,8.44,71479.05
10/2/17,SPM,9.23,123252.50,9.50,126924.33,101.28,56381.10,10.67,142586.88
10/2/17,DOC,8.72,116466.31,8.80,117572.01,141.62,78836.52,10.41,139100.43
10/3/17,SPM,9.50,80104.09,9.50,80104.09,81.89,28769.55,7.17,60448.38
10/3/17,DOC,8.80,74201.68,8.80,74201.68,167.86,58976.00,8.43,71078.60
10/4/17,SPM,9.27,50497.69,4.53,24664.00,58.03,13166.16,5.05,27476.49
10/4/17,DOC,8.74,47582.82,7.17,39030.48,167.26,37950.24,7.23,39362.74
10/5/17,SPM,9.05,38697.75,4.25,18183.99,54.48,9709.11,4.22,18031.75
10/5/17,DOC,8.68,37112.60,6.48,27716.88,158.76,28295.72,6.76,28910.98
10/6/17,SPM,8.82,31486.42,4.60,16436.46,47.12,7009.12,3.71,13252.35
10/6/17,DOC,8.61,30751.49,6.22,22203.49,160.97,23942.05,6.47,23111.53
10/7/17,SPM,8.59,26016.21,2.14,6479.28,46.10,5814.51,3.33,10071.27
10/7/17,DOC,8.55,25891.56,5.10,15435.46,163.28,20594.83,6.26,18939.25
10/8/17,SPM,8.37,21900.25,1.46,3812.43,50.85,5544.81,3.04,7944.66
10/8/17,DOC,8.49,22223.56,6.36,16653.53,154.93,16894.98,6.09,15942.97
10/9/17,SPM,8.14,18619.93,1.96,4473.06,44.38,4229.10,2.80,6405.86
10/9/17,DOC,8.43,19279.17,5.56,12721.50,155.39,14807.76,5.96,13628.43
10/10/17,SPM,7.91,16165.32,2.11,4303.56,46.75,3978.20,2.63,5365.27
10/10/17,DOC,8.37,17090.43,5.44,11118.52,149.06,12685.41,5.86,11969.44
10/11/17,SPM,7.69,14294.63,1.99,3708.68,43.21,3347.59,2.50,4642.07
10/11/17,DOC,8.31,15443.02,5.85,10879.91,152.07,11780.63,5.79,10759.15
10/12/17,SPM,7.46,13428.16,1.96,3521.93,44.02,3300.51,2.45,4416.68
10/12/17,DOC,8.24,14836.08,6.00,10798.24,155.11,11630.74,5.76,10370.54
10/13/17,SPM,7.24,12182.97,1.88,3169.97,43.55,3055.44,2.37,3993.98
10/13/17,DOC,8.18,13777.65,6.32,10633.71,152.50,10699.42,5.72,9625.01
10/14/17,SPM,7.01,10021.90,3.21,4587.49,43.52,2592.83,2.19,3133.57
10/14/17,DOC,8.12,11611.61,7.19,10274.12,151.62,9033.13,5.61,8027.52
10/15/17,SPM,6.78,7717.82,1.45,1645.38,46.04,2182.75,1.98,2257.55
10/15/17,DOC,8.06,9170.34,5.96,6784.37,146.94,6967.02,5.50,6254.78
10/16/17,SPM,6.56,6304.91,1.44,1387.55,43.50,1743.12,1.86,1787.50
10/16/17,DOC,8.00,7690.91,5.57,5352.56,151.74,6080.66,5.43,5218.08
10/17/17,SPM,6.33,5194.43,1.84,1510.06,45.53,1556.90,1.76,1443.09
10/17/17,DOC,7.94,6512.35,5.41,4437.38,159.97,5470.19,5.37,4406.31
10/18/17,SPM,6.10,5002.81,1.84,1510.99,43.12,1472.76,1.76,1440.88
10/18/17,DOC,7.87,6454.22,5.41,4431.34,154.25,5268.49,5.37,4400.93
10/19/17,SPM,5.88,4739.17,1.82,1466.79,46.02,1546.51,1.75,1409.94
10/19/17,DOC,7.81,6299.91,5.46,4402.09,142.15,4776.49,5.36,4325.37
10/20/17,SPM,5.65,5252.27,1.52,1412.92,44.96,1741.50,1.84,1706.60
10/20/17,DOC,7.75,7204.44,5.53,5141.89,140.35,5436.31,5.41,5031.84
10/21/17,SPM,5.42,11436.92,2.08,4395.83,47.39,4164.00,2.67,5638.89
10/21/17,DOC,7.69,16212.64,5.43,11457.98,147.97,13001.06,5.89,12414.32
10/22/17,SPM,5.20,78197.00,9.50,142940.76,105.05,65859.57,11.87,178612.13
10/22/17,DOC,7.63,114750.90,8.80,132408.28,117.88,73904.71,11.09,166853.61
10/23/17,SPM,4.97,50851.23,9.50,97189.04,84.73,36119.62,8.45,86419.71
10/23/17,DOC,7.56,77390.16,8.80,90027.74,130.28,55535.69,9.15,93636.65
10/24/17,SPM,4.74,38101.95,9.03,72548.83,74.42,24903.17,6.88,55289.43
10/24/17,DOC,7.50,60259.19,8.62,69215.40,141.65,47401.31,8.27,66407.97
10/25/17,SPM,4.52,46090.67,9.50,96922.44,101.57,43175.53,8.43,85979.13
10/25/17,DOC,7.44,75917.58,8.80,89780.79,142.80,60702.36,9.14,93264.68
10/26/17,SPM,4.29,25658.79,6.61,39547.47,100.68,25084.01,5.43,32441.41
10/26/17,DOC,7.38,44124.69,7.59,45385.65,152.64,38029.34,7.44,44507.47
10/27/17,SPM,4.06,18302.92,5.55,24993.97,92.29,17315.36,4.38,19704.20
10/27/17,DOC,7.32,32950.56,6.63,29863.49,151.62,28446.85,6.85,30843.48
10/28/17,SPM,3.84,14300.94,3.55,13218.32,85.01,13197.14,3.82,14246.36
10/28/17,DOC,7.26,27034.80,6.15,22922.09,158.49,24604.64,6.54,24357.36
10/29/17,SPM,3.61,11478.37,2.67,8494.88,75.84,10042.28,3.43,10913.86
10/29/17,DOC,7.19,22863.26,6.98,22172.14,156.13,20673.89,6.32,20075.70
10/30/17,SPM,3.39,9274.19,1.67,4580.85,58.14,6636.00,3.12,8554.06
