station_name,datetime,CDOM_µg_L_corr_2022,Conductivity_mS_m,pH,Temp_C,Turbidity_NTU
Lundevannet,2015-03-11T23:44:00Z,68.85816685,3.276,5.74,2.79,0.99
Lundevannet,2015-03-12T00:44:00Z,69.01090367,3.284,5.8,2.82,0.98
Lundevannet,2015-03-12T01:44:00Z,69.09887904,3.28,5.76,2.8,0.96
Lundevannet,2015-03-12T02:44:00Z,69.00972234,3.082,5.79,2.6,0.95
Lundevannet,2015-03-12T03:44:00Z,68.9721214,3.218,5.76,2.71,0.97
Lundevannet,2015-03-12T04:44:00Z,69.12211133,3.167,5.76,2.7,0.94
Lundevannet,2015-03-12T05:44:00Z,69.07217096,3.047,5.76,2.55,0.94
Lundevannet,2015-03-12T06:44:00Z,68.92774194,3.082,5.7,2.61,0.92
Lundevannet,2015-03-12T07:44:00Z,69.3426073,3.249,5.81,2.76,0.92
Lundevannet,2015-03-12T08:44:00Z,69.03088506,3.33,5.8,2.8,0.88
Lundevannet,2015-03-12T09:44:00Z,69.26837041,3.481,5.86,2.95,0.89
Lundevannet,2015-03-12T10:44:00Z,69.50133476,3.663,5.84,3.11,0.89
Lundevannet,2015-03-12T11:44:00Z,69.71717621,3.508,5.89,2.97,0.89
Lundevannet,2015-03-12T12:44:00Z,69.76267944,3.497,5.9,2.98,0.9
Lundevannet,2015-03-12T13:44:00Z,69.61203744,3.446,5.85,2.96,0.89
Lundevannet,2015-03-12T14:44:00Z,69.39353209,3.303,5.86,2.79,0.88
Lundevannet,2015-03-12T15:44:00Z,69.25756632,3.26,5.84,2.79,0.9
Lundevannet,2015-03-12T16:44:00Z,69.10773294,3.245,5.85,2.74,0.88
Lundevannet,2015-03-12T17:44:00Z,68.95489608,3.26,5.85,2.74,0.88
Lundevannet,2015-03-12T18:44:00Z,69.05382133,3.26,5.86,2.76,0.88
Lundevannet,2015-03-12T19:44:00Z,69.10496213,3.315,5.86,2.73,0.87
Lundevannet,2015-03-12T20:44:00Z,69.14383582,3.369,5.85,2.87,0.85
Lundevannet,2015-03-12T21:44:00Z,69.24594338,3.369,5.97,2.87,0.85
Lundevannet,2015-03-12T22:44:00Z,69.14121433,3.33,5.96,2.83,0.83
Lundevannet,2015-03-12T23:44:00Z,69.07853649,3.408,5.94,2.88,0.85
Lundevannet,2015-03-13T00:44:00Z,69.20047418,3.419,5.94,2.89,0.84
Lundevannet,2015-03-13T01:44:00Z,69.13859626,3.365,5.94,2.79,0.83
Lundevannet,2015-03-13T02:44:00Z,69.23486699,3.33,5.92,2.8,0.85
Lundevannet,2015-03-13T03:44:00Z,69.2402332,3.396,5.97,2.88,0.87
Lundevannet,2015-03-13T04:44:00Z,69.08982151,3.431,5.98,2.89,0.87
Lundevannet,2015-03-13T05:44:00Z,69.35954065,3.33,5.98,2.79,0.86
Lundevannet,2015-03-13T06:44:00Z,69.4275027,3.342,5.99,2.82,0.85
Lundevannet,2015-03-13T07:44:00Z,69.48987345,3.4,5.99,2.89,0.84
Lundevannet,2015-03-13T08:44:00Z,69.72569909,3.458,6.04,2.97,0.82
Lundevannet,2015-03-13T09:44:00Z,69.79451899,3.567,6.08,3.09,0.82
Lundevannet,2015-03-13T10:44:00Z,69.97240461,3.749,6.13,3.26,0.82
Lundevannet,2015-03-13T11:44:00Z,69.94224675,3.942,6.14,3.42,0.82
Lundevannet,2015-03-13T12:44:00Z,69.97045475,3.904,6.12,3.37,0.82
Lundevannet,2015-03-13T13:44:00Z,69.88364316,3.768,6.14,3.22,0.82
Lundevannet,2015-03-13T14:44:00Z,69.73750037,3.625,6.14,3.07,0.84
Lundevannet,2015-03-13T15:44:00Z,69.2201716,3.47,6.16,2.93,0.87
Lundevannet,2015-03-13T16:44:00Z,69.15512967,3.431,6.13,2.88,0.87
Lundevannet,2015-03-13T17:44:00Z,69.16379011,3.408,6.07,2.85,0.87
Lundevannet,2015-03-13T18:44:00Z,69.14383582,3.38,6.11,2.87,0.87
Lundevannet,2015-03-13T19:44:00Z,69.01597888,3.365,6.1,2.9,0.87
Lundevannet,2015-03-13T20:44:00Z,69.00470408,3.342,6.11,2.89,0.87
Lundevannet,2015-03-13T21:44:00Z,69.03300515,3.33,6.1,2.9,0.87
Lundevannet,2015-03-13T22:44:00Z,69.13204889,3.311,6.09,2.95,0.88
Lundevannet,2015-03-13T23:44:00Z,68.95062665,3.311,6.16,2.91,0.87
Lundevannet,2015-03-14T00:44:00Z,69.00723887,3.295,6.15,2.93,0.87
Lundevannet,2015-03-14T01:44:00Z,69.03875105,3.26,6.21,2.89,0.87
Lundevannet,2015-03-14T02:44:00Z,68.97892813,3.245,6.16,2.92,0.87
Lundevannet,2015-03-14T03:44:00Z,68.79397457,3.276,6.13,2.96,0.91
Lundevannet,2015-03-14T04:44:00Z,69.08370517,3.291,6.2,2.96,0.9
Lundevannet,2015-03-14T05:44:00Z,68.99619234,3.245,6.16,2.89,0.84
Lundevannet,2015-03-14T06:44:00Z,69.00746575,3.229,6.21,2.9,0.82
Lundevannet,2015-03-14T07:44:00Z,69.30038775,3.008,6.26,2.67,0.79
Lundevannet,2015-03-14T08:44:00Z,69.33082833,3.311,6.25,2.96,0.81
Lundevannet,2015-03-14T09:44:00Z,69.59231389,3.458,6.28,3.04,0.78
Lundevannet,2015-03-14T10:44:00Z,69.53843046,3.567,6.3,3.18,0.8
Lundevannet,2015-03-14T11:44:00Z,69.7323678,3.617,6.17,3.2,0.79
Lundevannet,2015-03-14T12:44:00Z,69.54132799,3.629,6.19,3.22,0.82
Lundevannet,2015-03-14T13:44:00Z,69.64088937,3.582,6.17,3.12,0.78
Lundevannet,2015-03-14T14:44:00Z,69.63202686,3.497,6.18,3,0.78
Lundevannet,2015-03-14T15:44:00Z,69.54097866,3.396,6.16,2.92,0.79
Lundevannet,2015-03-14T16:44:00Z,69.12125918,3.346,6.11,2.85,0.8
Lundevannet,2015-03-14T17:44:00Z,69.12142995,3.369,6.11,2.82,0.79
Lundevannet,2015-03-14T18:44:00Z,69.08742186,3.365,6.09,2.82,0.79
Lundevannet,2015-03-14T19:44:00Z,68.96014118,3.319,6.11,2.79,0.79
Lundevannet,2015-03-14T20:44:00Z,69.101291,3.346,6.06,2.87,0.82
Lundevannet,2015-03-14T21:44:00Z,68.98240445,3.295,6.09,2.84,0.81
Lundevannet,2015-03-14T22:44:00Z,68.97316964,3.361,6.06,2.93,0.86
Lundevannet,2015-03-14T23:44:00Z,69.01597888,3.315,6.1,2.9,0.84
Lundevannet,2015-03-15T00:44:00Z,69.10944658,3.33,6.07,2.93,0.86
Lundevannet,2015-03-15T01:44:00Z,69.00447589,3.295,6.06,2.92,0.87
Lundevannet,2015-03-15T02:44:00Z,69.03875105,3.249,6.09,2.89,0.87
Lundevannet,2015-03-15T03:44:00Z,69.101291,3.229,6.1,2.87,0.82
Lundevannet,2015-03-15T04:44:00Z,69.20898592,3.268,6.16,2.89,0.81
Lundevannet,2015-03-15T05:44:00Z,68.91819196,3.179,6.13,2.73,0.8
Lundevannet,2015-03-15T06:44:00Z,69.13304097,3.245,6.22,2.77,0.79
Lundevannet,2015-03-15T07:44:00Z,69.45012916,3.415,6.19,2.96,0.82
Lundevannet,2015-03-15T08:44:00Z,69.50696925,3.481,6.15,3.01,0.83
Lundevannet,2015-03-15T09:44:00Z,69.37036695,3.594,6.16,3.1,0.87
Lundevannet,2015-03-15T10:44:00Z,69.49568176,3.636,6.23,3.21,0.78
Lundevannet,2015-03-15T11:44:00Z,69.4842708,3.644,6.23,3.2,0.76
Lundevannet,2015-03-15T12:44:00Z,69.49852458,3.659,6.19,3.19,0.79
Lundevannet,2015-03-15T13:44:00Z,69.58113708,3.594,6.17,3.15,0.76
Lundevannet,2015-03-15T14:44:00Z,69.64925693,3.536,6.16,3.06,0.76
Lundevannet,2015-03-15T15:44:00Z,69.42168462,3.477,6.18,3.01,0.76
Lundevannet,2015-03-15T16:44:00Z,69.21165429,3.408,6.07,2.93,0.76
Lundevannet,2015-03-15T17:44:00Z,69.1436759,3.365,6.05,2.9,0.77
Lundevannet,2015-03-15T18:44:00Z,68.97592796,3.392,6.02,2.94,0.78
Lundevannet,2015-03-15T19:44:00Z,69.10111023,3.365,6.01,2.9,0.78
Lundevannet,2015-03-15T20:44:00Z,69.02725738,3.357,6.03,2.91,0.78
Lundevannet,2015-03-15T21:44:00Z,68.90311889,3.392,6.04,2.83,0.79
Lundevannet,2015-03-15T22:44:00Z,69.00470408,3.365,5.99,2.89,0.75
Lundevannet,2015-03-15T23:44:00Z,69.20885789,3.392,6.07,2.92,0.77
Lundevannet,2015-03-16T00:44:00Z,69.22576993,3.408,6.06,2.95,0.78
Lundevannet,2015-03-16T01:44:00Z,69.14630199,3.431,6.09,2.94,0.78
Lundevannet,2015-03-16T02:44:00Z,69.35926954,3.431,6.14,2.94,0.79
Lundevannet,2015-03-16T03:44:00Z,69.22284904,3.431,6.06,2.97,0.79
Lundevannet,2015-03-16T04:44:00Z,69.25694057,3.446,6.09,2.97,0.79
Lundevannet,2015-03-16T05:44:00Z,69.36486265,3.458,6.09,2.99,0.78
Lundevannet,2015-03-16T06:44:00Z,69.32505245,3.481,6.1,3,0.79
Lundevannet,2015-03-16T07:44:00Z,69.16847609,3.508,6.1,3.05,0.93
Lundevannet,2015-03-16T08:44:00Z,69.27932501,3.567,6.13,3.08,0.81
Lundevannet,2015-03-16T09:44:00Z,69.39315568,3.617,6.12,3.09,0.78
Lundevannet,2015-03-16T10:44:00Z,69.24798171,3.609,6.1,3.09,0.78
Lundevannet,2015-03-16T11:44:00Z,69.407337,3.644,6.07,3.14,0.76
Lundevannet,2015-03-16T12:44:00Z,69.71236619,3.667,6.16,3.19,0.77
Lundevannet,2015-03-16T13:44:00Z,69.52704614,3.687,6.18,3.2,0.77
Lundevannet,2015-03-16T14:44:00Z,69.46431276,3.659,6.15,3.16,0.77
Lundevannet,2015-03-16T15:44:00Z,69.20515322,3.609,6.12,3.12,0.77
Lundevannet,2015-03-16T16:44:00Z,69.15389014,3.578,6.05,3.12,0.77
Lundevannet,2015-03-16T17:44:00Z,69.17686606,3.547,6.02,3.08,0.78
Lundevannet,2015-03-16T18:44:00Z,69.19127923,3.516,6.06,3.04,0.78
Lundevannet,2015-03-16T19:44:00Z,69.28232494,3.508,6.07,3.03,0.78
Lundevannet,2015-03-16T20:44:00Z,69.05198104,3.497,6.04,3.03,0.79
Lundevannet,2015-03-16T21:44:00Z,69.15156451,3.493,6.07,3.02,0.79
Lundevannet,2015-03-16T22:44:00Z,69.09742005,3.501,6.05,3.04,0.79
Lundevannet,2015-03-16T23:44:00Z,69.11744507,3.497,6.02,3.02,0.77
Lundevannet,2015-03-17T00:44:00Z,69.23686309,3.493,6.05,3.02,0.78
Lundevannet,2015-03-17T01:44:00Z,69.10613151,3.532,6.05,3.01,0.78
Lundevannet,2015-03-17T02:44:00Z,69.04643227,3.543,6.01,3.01,0.78
Lundevannet,2015-03-17T03:44:00Z,69.0918555,3.543,6.08,3.02,0.76
Lundevannet,2015-03-17T04:44:00Z,69.10074815,3.493,6.07,2.96,0.75
Lundevannet,2015-03-17T05:44:00Z,68.96691565,3.501,6.05,3,0.75
Lundevannet,2015-03-17T06:44:00Z,69.20261229,3.578,6.15,3.05,0.75
Lundevannet,2015-03-17T07:44:00Z,69.31355494,3.594,6.18,3.05,0.74
Lundevannet,2015-03-17T08:44:00Z,69.28204783,3.663,6.11,3.12,0.75
Lundevannet,2015-03-17T09:44:00Z,69.52990766,3.729,6.16,3.21,0.76
Lundevannet,2015-03-17T10:44:00Z,69.49568176,3.745,6.11,3.21,0.76
Lundevannet,2015-03-17T11:44:00Z,69.68166271,3.846,6.08,3.38,0.76
Lundevannet,2015-03-17T12:44:00Z,69.66729704,3.83,6.06,3.36,0.76
Lundevannet,2015-03-17T13:44:00Z,69.64445214,3.795,6.1,3.37,0.75
Lundevannet,2015-03-17T14:44:00Z,69.5442659,3.737,6.07,3.29,0.74
Lundevannet,2015-03-17T15:44:00Z,69.35299695,3.694,6.12,3.25,0.73
Lundevannet,2015-03-17T16:44:00Z,69.10226517,3.632,6.04,3.18,0.73
Lundevannet,2015-03-17T17:44:00Z,69.05095161,3.617,5.96,3.18,0.74
Lundevannet,2015-03-17T18:44:00Z,69.02829061,3.594,5.99,3.16,0.73
Lundevannet,2015-03-17T19:44:00Z,68.98277349,3.586,6.06,3.15,0.72
Lundevannet,2015-03-17T20:44:00Z,69.04538952,3.582,6.1,3.16,0.73
Lundevannet,2015-03-17T21:44:00Z,69.07680205,3.582,6.1,3.15,0.74
Lundevannet,2015-03-17T22:44:00Z,68.89757476,3.563,6.07,3.12,0.76
Lundevannet,2015-03-17T23:44:00Z,69.04580724,3.547,6.04,3.1,0.77
Lundevannet,2015-03-18T00:44:00Z,68.92044848,3.559,6.07,3.11,0.76
Lundevannet,2015-03-18T01:44:00Z,69.02317764,3.551,6.05,3.08,0.76
Lundevannet,2015-03-18T02:44:00Z,68.94909413,3.563,6.05,3.09,0.76
Lundevannet,2015-03-18T03:44:00Z,69.03449058,3.563,5.98,3.09,0.76
Lundevannet,2015-03-18T04:44:00Z,68.89785626,3.563,6.04,3.09,0.76
Lundevannet,2015-03-18T05:44:00Z,69.0171886,3.563,6.03,3.12,0.76
Lundevannet,2015-03-18T06:44:00Z,69.09983983,3.582,6.06,3.11,0.74
Lundevannet,2015-03-18T07:44:00Z,69.12529758,3.594,6.07,3.14,0.76
Lundevannet,2015-03-18T08:44:00Z,69.03384709,3.644,6.08,3.18,0.75
Lundevannet,2015-03-18T09:44:00Z,69.15311047,3.733,6.13,3.27,0.78
Lundevannet,2015-03-18T10:44:00Z,69.16448012,3.78,6.12,3.28,0.75
Lundevannet,2015-03-18T11:44:00Z,69.30436946,3.764,6.1,3.29,0.74
Lundevannet,2015-03-18T12:44:00Z,69.31859919,3.787,6.1,3.31,0.73
Lundevannet,2015-03-18T13:44:00Z,69.44715742,3.768,6.09,3.31,0.73
Lundevannet,2015-03-18T14:44:00Z,69.40436954,3.71,6.07,3.25,0.74
Lundevannet,2015-03-18T15:44:00Z,69.17909222,3.659,6.15,3.21,0.75
Lundevannet,2015-03-18T16:44:00Z,69.28468296,3.644,6.08,3.19,0.76
Lundevannet,2015-03-18T17:44:00Z,69.13367868,3.644,6.09,3.17,0.76
Lundevannet,2015-03-18T18:44:00Z,69.16773324,3.644,6.11,3.2,0.75
Lundevannet,2015-03-18T19:44:00Z,69.0109657,3.652,6.11,3.19,0.76
Lundevannet,2015-03-18T20:44:00Z,69.10226517,3.659,6.04,3.18,0.74
Lundevannet,2015-03-18T21:44:00Z,68.965429,3.667,6.04,3.18,0.75
Lundevannet,2015-03-18T22:44:00Z,69.05692438,3.659,6.1,3.14,0.71
Lundevannet,2015-03-18T23:44:00Z,68.84051255,3.644,6.11,3.13,0.71
Lundevannet,2015-03-19T00:44:00Z,68.89757476,3.667,6.1,3.12,0.73
Lundevannet,2015-03-19T01:44:00Z,68.86339937,3.659,6.05,3.12,0.71
Lundevannet,2015-03-19T02:44:00Z,68.96642108,3.613,6.1,3.06,0.71
Lundevannet,2015-03-19T03:44:00Z,68.7724938,3.636,6.06,3.1,0.73
Lundevannet,2015-03-19T04:44:00Z,68.78069582,3.644,6.12,3.13,0.74
Lundevannet,2015-03-19T05:44:00Z,68.87469354,3.644,6.09,3.13,0.76
Lundevannet,2015-03-19T06:44:00Z,68.90749047,3.745,6.04,3.28,0.76
Lundevannet,2015-03-19T07:44:00Z,69.16698673,3.869,6.11,3.35,0.74
Lundevannet,2015-03-19T08:44:00Z,68.49593172,4.171,6.14,3.66,0.73
Lundevannet,2015-03-19T09:44:00Z,68.70205357,4.229,6.17,3.72,0.72
Lundevannet,2015-03-19T10:44:00Z,68.59075367,4.156,6.18,3.66,0.74
Lundevannet,2015-03-19T11:44:00Z,68.0290116,4.202,6.18,3.72,0.96
Lundevannet,2015-03-19T12:44:00Z,68.12394968,4.028,6.16,3.59,0.87
Lundevannet,2015-03-19T13:44:00Z,67.9136223,3.942,6.16,3.51,0.86
Lundevannet,2015-03-19T14:44:00Z,67.78797106,3.818,6.22,3.39,0.87
Lundevannet,2015-03-19T15:44:00Z,68.57794138,3.76,6.13,3.36,0.86
Lundevannet,2015-03-19T16:44:00Z,68.52694156,3.718,6.06,3.33,0.85
Lundevannet,2015-03-19T17:44:00Z,68.44642384,3.679,6.05,3.19,0.84
Lundevannet,2015-03-19T18:44:00Z,68.522006,3.652,6.05,3.28,0.84
Lundevannet,2015-03-19T19:44:00Z,68.45397661,3.644,6.09,3.25,0.83
Lundevannet,2015-03-19T20:44:00Z,68.43736155,3.632,6.09,3.22,0.82
Lundevannet,2015-03-19T21:44:00Z,68.66802907,3.659,6.1,3.25,0.8
Lundevannet,2015-03-19T22:44:00Z,68.61394314,3.667,6.08,3.24,0.79
Lundevannet,2015-03-19T23:44:00Z,68.09699687,3.702,6.05,3.26,0.79
Lundevannet,2015-03-20T00:44:00Z,68.15958052,3.729,6.09,3.27,0.78
Lundevannet,2015-03-20T01:44:00Z,67.91119803,3.729,6.13,3.27,0.78
Lundevannet,2015-03-20T02:44:00Z,67.94545769,3.78,6.05,3.27,0.78
Lundevannet,2015-03-20T03:44:00Z,68.09699687,3.78,6.16,3.26,0.78
Lundevannet,2015-03-20T04:44:00Z,67.95923582,3.803,6.14,3.29,0.77
Lundevannet,2015-03-20T05:44:00Z,68.03967173,3.78,6.16,3.27,0.77
Lundevannet,2015-03-20T06:44:00Z,67.84107201,3.799,6.15,3.33,0.78
Lundevannet,2015-03-20T07:44:00Z,67.8763876,3.83,6.16,3.4,0.76
Lundevannet,2015-03-20T08:44:00Z,67.99393527,3.83,6.11,3.39,0.76
Lundevannet,2015-03-20T09:44:00Z,67.94429958,3.861,6.1,3.43,0.76
Lundevannet,2015-03-20T10:44:00Z,68.23710489,3.954,6.1,3.53,0.76
Lundevannet,2015-03-20T11:44:00Z,68.42260992,3.993,6.16,3.58,0.75
Lundevannet,2015-03-20T12:44:00Z,68.37255742,4.066,6.16,3.65,0.74
Lundevannet,2015-03-20T13:44:00Z,68.26231175,3.981,6.18,3.56,0.73
Lundevannet,2015-03-20T14:44:00Z,68.01943523,3.931,6.17,3.52,0.72
Lundevannet,2015-03-20T15:44:00Z,68.06978799,3.888,6.19,3.45,0.71
Lundevannet,2015-03-20T16:44:00Z,67.86261179,3.818,6.19,3.38,0.71
Lundevannet,2015-03-20T17:44:00Z,67.64810107,3.795,6.16,3.38,0.73
Lundevannet,2015-03-20T18:44:00Z,67.47396108,3.803,6.16,3.37,0.73
Lundevannet,2015-03-20T19:44:00Z,67.5305158,3.814,6.21,3.39,0.72
Lundevannet,2015-03-20T20:44:00Z,67.6987085,3.834,6.18,3.41,0.7
Lundevannet,2015-03-20T21:44:00Z,67.51589085,3.838,6.17,3.4,0.71
Lundevannet,2015-03-20T22:44:00Z,66.24949117,3.846,6.18,3.38,0.95
Lundevannet,2015-03-20T23:44:00Z,67.54005133,3.853,6.21,3.36,0.76
Lundevannet,2015-03-21T00:44:00Z,67.70133135,3.83,6.22,3.32,0.73
Lundevannet,2015-03-21T01:44:00Z,67.53687903,3.795,6.19,3.28,0.74
Lundevannet,2015-03-21T02:44:00Z,67.50358369,3.768,6.24,3.25,0.82
Lundevannet,2015-03-21T03:44:00Z,67.51467849,3.752,6.22,3.26,0.74
Lundevannet,2015-03-21T04:44:00Z,67.54385669,3.752,6.22,3.24,0.73
Lundevannet,2015-03-21T05:44:00Z,67.69794914,3.749,6.29,3.24,0.75
Lundevannet,2015-03-21T06:44:00Z,67.75622202,3.818,6.32,3.4,0.8
Lundevannet,2015-03-21T07:44:00Z,67.77436175,3.942,6.27,3.57,0.79
Lundevannet,2015-03-21T08:44:00Z,67.86506548,4.043,6.29,3.72,0.9
Lundevannet,2015-03-21T09:44:00Z,68.15583089,4.117,6.25,3.84,0.8
Lundevannet,2015-03-21T10:44:00Z,68.22767411,4.167,6.26,3.85,0.79
Lundevannet,2015-03-21T11:44:00Z,68.38494836,4.229,6.27,3.92,0.78
Lundevannet,2015-03-21T12:44:00Z,68.4173919,4.245,6.27,3.88,0.79
Lundevannet,2015-03-21T13:44:00Z,68.02350008,4.28,6.27,3.83,0.79
Lundevannet,2015-03-21T14:44:00Z,67.97272654,4.194,6.22,3.67,0.79
Lundevannet,2015-03-21T15:44:00Z,67.56201465,4.055,6.24,3.48,0.81
Lundevannet,2015-03-21T16:44:00Z,67.55022387,3.966,6.24,3.4,0.79
Lundevannet,2015-03-21T17:44:00Z,67.61377936,3.915,6.19,3.38,0.82
Lundevannet,2015-03-21T18:44:00Z,67.42248699,3.876,6.21,3.37,0.87
Lundevannet,2015-03-21T19:44:00Z,67.49618843,3.869,6.21,3.39,0.91
Lundevannet,2015-03-21T20:44:00Z,67.23318576,3.718,6.23,3.23,0.88
Lundevannet,2015-03-21T21:44:00Z,66.91514811,3.803,6.24,3.33,0.99
Lundevannet,2015-03-21T22:44:00Z,67.14777548,3.776,6.23,3.3,0.99
Lundevannet,2015-03-21T23:44:00Z,66.8197277,3.768,6.22,3.29,1.04
Lundevannet,2015-03-22T00:44:00Z,66.9604598,3.776,6.26,3.34,1.07
Lundevannet,2015-03-22T01:44:00Z,66.71419588,3.78,6.22,3.35,1.08
Lundevannet,2015-03-22T02:44:00Z,66.89186155,3.764,6.21,3.34,1.05
Lundevannet,2015-03-22T03:44:00Z,66.88571971,3.752,6.22,3.35,1.02
Lundevannet,2015-03-22T04:44:00Z,66.98741174,3.694,6.24,3.24,1.01
Lundevannet,2015-03-22T05:44:00Z,66.90063995,3.71,6.27,3.2,0.98
Lundevannet,2015-03-22T06:44:00Z,66.94341529,3.663,6.27,3.2,0.98
Lundevannet,2015-03-22T07:44:00Z,67.81263635,3.617,6.25,3.22,0.97
Lundevannet,2015-03-22T08:44:00Z,67.56793533,3.578,6.26,3.2,1.08
Lundevannet,2015-03-22T09:44:00Z,67.4763539,3.532,6.28,3.21,1.05
Lundevannet,2015-03-22T10:44:00Z,67.58758806,3.532,6.29,3.21,0.97
Lundevannet,2015-03-22T11:44:00Z,67.64237937,3.536,6.29,3.19,0.94
Lundevannet,2015-03-22T12:44:00Z,67.67571028,3.508,6.32,3.22,0.89
Lundevannet,2015-03-22T13:44:00Z,67.82377645,3.543,6.29,3.23,0.88
Lundevannet,2015-03-22T14:44:00Z,67.48042447,3.458,6.3,3.26,0.86
Lundevannet,2015-03-22T15:44:00Z,67.67571028,3.481,6.27,3.22,0.84
Lundevannet,2015-03-22T16:44:00Z,67.6859486,3.458,6.2,3.26,0.83
Lundevannet,2015-03-22T17:44:00Z,67.66370638,3.431,6.19,3.24,0.82
Lundevannet,2015-03-22T18:44:00Z,67.60123503,3.458,6.19,3.23,0.82
Lundevannet,2015-03-22T19:44:00Z,67.76984695,3.481,6.19,3.22,0.84
Lundevannet,2015-03-22T20:44:00Z,67.76984695,3.497,6.22,3.22,0.82
Lundevannet,2015-03-22T21:44:00Z,67.59868936,3.481,6.21,3.22,0.82
Lundevannet,2015-03-22T22:44:00Z,67.70650983,3.497,6.2,3.24,0.86
Lundevannet,2015-03-22T23:44:00Z,67.25777332,3.47,6.14,3.26,1.04
Lundevannet,2015-03-23T00:44:00Z,67.39478941,3.458,6.18,3.26,0.94
Lundevannet,2015-03-23T01:44:00Z,67.53687903,3.516,6.19,3.28,0.86
Lundevannet,2015-03-23T02:44:00Z,67.57114431,3.508,6.19,3.28,0.86
Lundevannet,2015-03-23T03:44:00Z,67.11843815,3.458,6.18,3.32,0.94
Lundevannet,2015-03-23T04:44:00Z,66.9604598,3.431,6.23,3.34,0.91
Lundevannet,2015-03-23T05:44:00Z,67.23624049,3.462,6.22,3.38,0.92
Lundevannet,2015-03-23T06:44:00Z,66.92978685,3.477,6.24,3.39,1.08
Lundevannet,2015-03-23T07:44:00Z,67.25230565,3.547,6.25,3.41,1.05
Lundevannet,2015-03-23T08:44:00Z,67.60264632,3.582,6.29,3.37,0.91
Lundevannet,2015-03-23T09:44:00Z,67.7364852,3.625,6.29,3.49,0.85
Lundevannet,2015-03-23T10:44:00Z,67.54068708,3.648,6.22,3.43,0.87
Lundevannet,2015-03-23T11:44:00Z,67.07835085,3.714,6.27,3.54,0.84
Lundevannet,2015-03-23T12:44:00Z,66.91244661,3.76,6.26,3.53,0.83
Lundevannet,2015-03-23T13:44:00Z,66.91117925,3.787,6.29,3.56,0.86
Lundevannet,2015-03-23T14:44:00Z,67.08448015,3.718,6.27,3.53,0.91
Lundevannet,2015-03-23T15:44:00Z,67.545777759999993,3.694,6.24,3.45,0.92
Lundevannet,2015-03-23T16:44:00Z,66.90267314,3.694,6.26,3.49,0.84
Lundevannet,2015-03-23T17:44:00Z,66.85725887,3.733,6.23,3.48,0.82
Lundevannet,2015-03-23T18:44:00Z,66.66614852,3.745,6.25,3.4,0.82
Lundevannet,2015-03-23T19:44:00Z,66.69086857,3.71,6.23,3.36,0.81
Lundevannet,2015-03-23T20:44:00Z,66.68469161,3.714,6.23,3.37,0.82
Lundevannet,2015-03-23T21:44:00Z,66.67371336,3.725,6.23,3.36,0.82
Lundevannet,2015-03-23T22:44:00Z,66.6088938,3.752,6.24,3.34,0.82
Lundevannet,2015-03-23T23:44:00Z,66.68606683,3.76,6.27,3.34,0.81
Lundevannet,2015-03-24T00:44:00Z,66.69704349,3.818,6.26,3.35,0.82
Lundevannet,2015-03-24T01:44:00Z,66.6936111,3.83,6.24,3.3,0.82
Lundevannet,2015-03-24T02:44:00Z,66.79512094,3.818,6.23,3.33,0.83
Lundevannet,2015-03-24T03:44:00Z,66.77073335,3.818,6.2,3.3,0.84
Lundevannet,2015-03-24T04:44:00Z,66.83426256,3.853,6.22,3.35,0.84
Lundevannet,2015-03-24T05:44:00Z,66.9175859,3.849,6.21,3.34,0.83
Lundevannet,2015-03-24T06:44:00Z,66.96898844,4,6.22,3.48,0.82
Lundevannet,2015-03-24T07:44:00Z,67.04647239,4.117,6.26,3.62,0.8
Lundevannet,2015-03-24T08:44:00Z,67.10469498,4.349,6.24,3.82,0.79
Lundevannet,2015-03-24T09:44:00Z,66.95023891,4.504,6.29,4,0.8
Lundevannet,2015-03-24T10:44:00Z,67.2388324,4.438,6.26,4.01,0.79
Lundevannet,2015-03-24T11:44:00Z,67.27460998,4.4,6.31,3.98,0.79
Lundevannet,2015-03-24T12:44:00Z,67.28471078,4.415,6.28,4.02,0.78
Lundevannet,2015-03-24T13:44:00Z,67.0653358,4.361,6.25,3.94,0.76
Lundevannet,2015-03-24T14:44:00Z,66.88267426,4.117,6.25,3.69,0.78
Lundevannet,2015-03-24T15:44:00Z,66.83390513,3.904,6.26,3.49,0.78
Lundevannet,2015-03-24T16:44:00Z,66.68434045,3.838,6.26,3.44,0.78
Lundevannet,2015-03-24T17:44:00Z,66.70321639,3.838,6.24,3.34,0.79
Lundevannet,2015-03-24T18:44:00Z,66.58651316,3.846,6.22,3.39,0.79
Lundevannet,2015-03-24T19:44:00Z,66.64039875,3.88,6.21,3.4,0.79
Lundevannet,2015-03-24T20:44:00Z,66.60845539,3.927,6.24,3.41,0.81
Lundevannet,2015-03-24T21:44:00Z,66.57411671,3.954,6.24,3.41,0.8
Lundevannet,2015-03-24T22:44:00Z,66.70321639,3.919,6.25,3.34,0.8
Lundevannet,2015-03-24T23:44:00Z,66.69086857,3.942,6.25,3.36,0.81
Lundevannet,2015-03-25T00:44:00Z,66.71900767,3.942,6.25,3.37,0.81
Lundevannet,2015-03-25T01:44:00Z,66.74715604,3.942,6.24,3.38,0.8
Lundevannet,2015-03-25T02:44:00Z,66.4719863,3.977,6.24,3.45,0.78
Lundevannet,2015-03-25T03:44:00Z,66.67713275,3.904,6.33,3.41,0.78
